YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2014,3110 FOOD MANUFACTURING,"$4,110,156,451","$19,095,526","$1,320,360","$4,247,406","$5,567,766", 104 
2014,3111 ANIMAL FOOD MANUFACTURING,"$482,834,339","$3,794,779","$260,900","$67,566","$328,466", 52 
2014,3112 GRAIN & OILSEED MILLING,"$684,583,256","$913,492","$62,801","$1,121,863","$1,184,664", 21 
2014,3113 SUGAR & CONFECTIONERY PRODUCT MANUFACTURING,"$127,175,312","$11,883,436","$816,986","$1,370,548","$2,187,534", 109 
2014,3114 FRUIT & VEGETABLE PRESERVING & SPECIALTY FOOD MANUFACTURING,"$1,223,286,799","$3,143,447","$218,132","$1,301,086","$1,519,218", 67 
2014,3115 DAIRY PRODUCT MANUFACTURING,"$2,391,655,530","$2,891,906","$198,816","$1,113,877","$1,312,693", 43 
2014,3116 ANIMAL SLAUGHTERING & PROCESSING,"$817,779,720","$582,166","$40,027","$626,802","$666,829", 36 
2014,3118 BAKERIES & TORTILLA MANUFACTURING,"$417,701,273","$31,209,458","$2,154,506","$767,086","$2,921,592", 195 
2014,3119 OTHER FOOD MANUFACTURING,"$536,805,526","$8,825,284","$606,744","$789,167","$1,395,911", 124 
2014,3121 BEVERAGE MANUFACTURING,"$392,096,182","$25,594,830","$2,168,664","$1,129,028","$3,297,692", 175 
2014,3122 TOBACCO MANUFACTURING,"$99,180,154","$3,505,170","$240,982","$27,848","$268,830", 11 
2014,3130 TEXTILE MILLS,"$71,557,685","$3,763,212","$258,721","$3,548","$262,269", 36 
2014,"3131 FIBER, YARN, & THREAD MILLS","$258,411","$65,133","$4,478",$4,"$4,482", 17 
2014,3132 FABRIC MILLS,"$15,954,649","$1,789,152","$123,006","$33,940","$156,946", 25 
2014,"3133 TEXTILE, FABRIC FINISHING & FABRIC COATING MILLS","$26,075,269","$2,429,907","$167,056","$1,467","$168,523", 19 
2014,3140 TEXTILE PRODUCT MILLS,"$25,292,751","$707,200","$48,624",$511,"$49,135", 10 
2014,3141 TEXTILE FURNISHINGS MILLS,"$35,986,851","$10,345,345","$711,241","$2,353","$713,594", 81 
2014,3149 OTHER TEXTILE PRODUCT MILLS,"$89,526,493","$6,194,788","$425,892","$68,330","$494,222", 269 
2014,3150 APPAREL MANUFACTURING,"$32,090,029","$5,416,348","$372,374","$7,185","$379,559", 60 
2014,3151 APPAREL KNITTING MILLS,"$2,320,750","$46,430","$3,190","$1,676","$4,866", 13 
2014,3152 CUT & SEW APPAREL MANUFACTURING,"$108,643,805","$3,677,689","$252,848","$47,986","$300,834", 132 
2014,3159 APPAREL ACCESSORIES & OTHER APPAREL MANUFACTURING,"$128,993,194","$1,621,956","$111,505","$25,266","$136,771", 71 
2014,3160 LEATHER & ALLIED PRODUCT MANUFACTURING,"$2,288,886","$154,501","$10,622","$125,843","$136,465", 13 
2014,3161 LEATHER & HIDE TANNING & FINISHING,"$15,932,015","$1,383,982","$95,149","$21,986","$117,135", 16 
2014,3162 FOOTWEAR MANUFACTURING,"$29,322,810","$496,459","$34,127","$8,647","$42,774", 10 
2014,3169 OTHER LEATHER & ALLIED PRODUCT MANUFACTURING,"$6,175,343","$2,235,761","$153,708","$10,612","$164,320", 99 
2014,3210 WOOD PRODUCT MANUFACTURING,"$1,151,469,830","$113,434,698","$7,798,639","$1,464,184","$9,262,823", 250 
2014,3211 SAWMILLS & WOOD PRESERVATION,"$59,953,625","$7,333,691","$504,197","$194,407","$698,604", 51 
2014,"3212 VENEER, PLYWOOD, & ENGINEERED WOOD PRODUCT MANUFACTURING","$107,579,907","$31,786,950","$2,185,355","$244,388","$2,429,743", 44 
2014,3219 OTHER WOOD PRODUCT MANUFACTURING,"$823,991,903","$70,661,662","$4,855,835","$913,806","$5,769,641", 369 
2014,3220 PAPER MANUFACTURING,"$656,351,499","$12,287,880","$844,788","$3,699,709","$4,544,497", 39 
2014,"3221 PULP, PAPER, & PAPERBOARD MILLS","$911,738,420","$3,941,227","$270,960","$2,858,157","$3,129,117", 17 
2014,3222 CONVERTED PAPER PRODUCT MANUFACTURING,"$1,257,780,724","$45,350,814","$3,117,874","$25,960,545","$29,078,419", 102 
2014,3231 PRINTING & RELATED SUPPORT ACTIVITIES,"$2,564,906,004","$371,999,017","$25,574,958","$3,971,279","$29,546,237"," 1,195 "
2014,3240 PETROLEUM & COAL PRODUCTS MANUFACTURING,"$118,025,916","$111,011,940","$7,632,071","$226,490","$7,858,561", 15 
2014,3241 PETROLEUM & COAL PRODUCTS MANUFACTURING,"$4,151,223,509","$225,530,011","$15,505,186","$1,979,151","$17,484,337", 36 
2014,3250 CHEMICAL MANUFACTURING,"$1,607,847,520","$33,656,303","$2,313,871","$633,742","$2,947,613", 112 
2014,3251 BASIC CHEMICAL MANUFACTURING,"$1,284,646,064","$45,041,858","$3,096,623","$282,801","$3,379,424", 63 
2014,"3252 RESIN, SYNTHETIC RUBBER, & ARTIFICIAL SYNTHETIC FIBERS & FILAMENTS MANUFACTURING","$59,942,260","$5,007,773","$344,283","$161,898","$506,181", 19 
2014,"3253 PESTICIDE, FERTILIZER, & OTHER AGRICULTURAL CHEMICAL MANUFACTURING","$310,249,191","$2,189,731","$150,545","$30,310","$180,855", 26 
2014,3254 PHARMACEUTICAL & MEDICINE MANUFACTURING,"$1,654,779,500","$5,032,597","$345,991","$850,619","$1,196,610", 57 
2014,"3255 PAINT, COATING, & ADHESIVE MANUFACTURING","$69,704,769","$4,882,275","$335,656","$53,958","$389,614", 35 
2014,"3256 SOAP, CLEANING COMPOUND, & TOILET PREPARATION MANUFACTURING","$318,299,471","$31,021,112","$2,132,701","$1,025,910","$3,158,611", 189 
2014,3259 OTHER CHEMICAL PRODUCT & PREPARATION MANUFACTURING,"$535,941,118","$16,519,705","$1,135,726","$2,316,514","$3,452,240", 99 
2014,3260 PLASTICS & RUBBER PRODUCTS MANUFACTURING,"$959,420,138","$90,196,838","$6,201,039","$1,342,274","$7,543,313", 131 
2014,3261 PLASTICS PRODUCT MANUFACTURING,"$1,675,482,710","$36,983,793","$2,542,639","$1,852,791","$4,395,430", 275 
2014,3262 RUBBER PRODUCT MANUFACTURING,"$492,474,924","$32,376,225","$2,225,871","$317,996","$2,543,867", 55 
2014,3270 NONMETALLIC MINERAL PRODUCT MANUFACTURING,"$557,571,858","$82,114,718","$5,645,395","$802,666","$6,448,061", 105 
2014,3271 CLAY PRODUCT & REFRACTORY MANUFACTURING,"$26,355,202","$10,755,076","$739,406","$88,332","$827,738", 104 
2014,3272 GLASS & GLASS PRODUCT MANUFACTURING,"$173,935,999","$13,971,505","$960,547","$441,078","$1,401,625", 105 
2014,3273 CEMENT & CONCRETE PRODUCT MANUFACTURING,"$959,545,769","$514,329,172","$35,360,129","$1,861,271","$37,221,400", 143 
2014,3274 LIME & GYPSUM PRODUCT MANUFACTURING,"$38,496,075","$2,521,864","$173,378","$1,014,323","$1,187,701", 7 
2014,3279 OTHER NONMETALLIC MINERAL PRODUCT MANUFACTURING,"$92,725,772","$25,902,948","$1,780,833","$349,472","$2,130,305", 69 
2014,3310 PRIMARY METAL MANUFACTURING,"$314,617,941","$28,507,633","$1,959,904","$188,930","$2,148,834", 37 
2014,3311 IRON & STEEL MILLS & FERROALLOY MANUFACTURING,"$165,588,353","$16,984,792","$1,167,702","$2,787,334","$3,955,036", 25 
2014,3312 STEEL PRODUCT MANUFACTURING FROM PURCHASED STEEL,"$336,663,147","$21,696,090","$1,491,608","$236,358","$1,727,966", 66 
2014,3313 ALUMINA & ALUMINUM PRODUCTION & PROCESSING,"$399,958,209","$3,052,714","$209,873","$73,624","$283,497", 11 
2014,3314 NONFERROUS METAL (EXCEPT ALUMINUM) PRODUCTION & PROCESSING,"$234,968,538","$1,936,682","$133,146","$28,763","$161,909", 20 
2014,3315 FOUNDRIES,"$599,817,531","$1,350,715","$92,861","$1,029,096","$1,121,957", 30 
2014,3320 FABRICATED METAL PRODUCT MANUFACTURING,"$2,205,824,071","$159,986,151","$10,999,059","$3,550,709","$14,549,768", 489 
2014,3321 FORGING & STAMPING,"$355,646,069","$2,878,659","$197,907","$316,709","$514,616", 61 
2014,3322 CUTLERY & HANDTOOL MANUFACTURING,"$194,490,394","$4,660,342","$320,394","$64,722","$385,116", 59 
2014,3323 ARCHITECTURAL & STRUCTURAL METALS MANUFACTURING,"$1,017,222,331","$213,138,674","$14,653,297","$3,369,793","$18,023,090", 299 
2014,"3324 BOILER, TANK, & SHIPPING CONTAINER MANUFACTURING","$126,011,269","$20,863,902","$1,434,389","$598,772","$2,033,161", 40 
2014,3325 HARDWARE MANUFACTURING,"$34,351,673","$2,061,640","$141,739","$81,942","$223,681", 19 
2014,3326 SPRING & WIRE PRODUCT MANUFACTURING,"$114,446,003","$4,842,029","$332,892","$104,925","$437,817", 19 
2014,"3327 MACHINE SHOPS; TURNED PRODUCT; & SCREW, NUT, & BOLT MANUFACTURING","$978,107,841","$30,951,477","$2,127,901","$1,068,985","$3,196,886", 337 
2014,"3328 COATING, ENGRAVING, HEAT TREATING, & ALLIED ACTIVITIES","$276,135,279","$6,561,122","$451,077","$391,351","$842,428", 102 
2014,3329 OTHER FABRICATED METAL PRODUCT MANUFACTURING,"$1,527,591,871","$109,437,243","$7,523,810","$982,630","$8,506,440", 452 
2014,3330 MACHINERY MANUFACTURING,"$1,773,763,147","$214,853,043","$14,771,159","$5,014,929","$19,786,088", 398 
2014,"3331 AGRICULTURE, CONSTRUCTION, & MINING MACHINERY MANUFACTURING","$756,927,977","$59,982,053","$4,123,772","$549,074","$4,672,846", 156 
2014,3332 INDUSTRIAL MACHINERY MANUFACTURING,"$1,966,487,960","$95,707,324","$6,584,874","$668,871","$7,253,745", 196 
2014,3333 COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG,"$962,228,646","$130,367,852","$8,962,794","$2,609,647","$11,572,441", 126 
2014,"3334 VENTILATION, HEATING, AIR-CONDITIONING, & COMMERCIAL REFRIGERATION EQUIPMENT MANUFACTURING","$402,456,111","$26,863,144","$1,846,833","$799,376","$2,646,209", 78 
2014,3335 METALWORKING MACHINERY MANUFACTURING,"$404,906,831","$34,107,226","$2,344,890","$696,423","$3,041,313", 198 
2014,"3336 ENGINE, TURBINE, & POWER TRANSMISSION EQUIPMENT MANUFACTURING","$167,673,505","$29,217,041","$2,008,664","$124,910","$2,133,574", 38 
2014,3339 OTHER GENERAL PURPOSE MACHINERY MANUFACTURING,"$1,608,016,316","$100,152,455","$6,885,516","$1,597,776","$8,483,292", 326 
2014,3340 COMPUTER & ELECTRONIC PRODUCT MANUFACTURING,"$420,923,821","$22,972,627","$1,579,380","$734,582","$2,313,962", 79 
2014,3341 COMPUTER & PERIPHERAL EQUIPMENT MANUFACTURING,"$1,308,142,981","$137,386,681","$9,445,337","$1,143,299","$10,588,636", 99 
2014,3342 COMMUNICATIONS EQUIPMENT MANUFACTURING,"$282,317,284","$24,900,413","$1,711,908","$245,414","$1,957,322", 93 
2014,3343 AUDIO & VIDEO EQUIPMENT MANUFACTURING,"$87,935,988","$2,274,701","$156,391","$3,866","$160,257", 42 
2014,3344 SEMICONDUCTOR & OTHER ELECTRONIC COMPONENT MANUFACTURING,"$977,258,310","$14,611,784","$1,004,559","$2,562,130","$3,566,689", 106 
2014,"3345 NAVIGATIONAL, MEASURING, ELECTROMEDICAL, & CONTROL INSTRUMENTS MANUFACTURING","$974,165,141","$51,578,264","$3,546,020","$4,139,650","$7,685,670", 227 
2014,3346 MANUFACTURING & REPRODUCING MAGNETIC & OPTICAL    MEDIA,"$26,311,274","$2,156,504","$148,254","$14,126","$162,380", 33 
2014,"3350 ELECTRICAL EQUIPMENT, APPLIANCE, & COMPONENT MANUFACTURING","$2,841,539,420","$153,930,187","$10,582,689","$4,402,905","$14,985,594", 253 
2014,3351 ELECTRIC LIGHTING EQUIPMENT MANUFACTURING,"$66,396,529","$7,821,361","$537,720","$8,990","$546,710", 51 
2014,3352 HOUSEHOLD APPLIANCE MANUFACTURING,"$25,678,650","$2,247,937","$154,547","$10,781","$165,328", 23 
2014,3353 ELECTRICAL EQUIPMENT MANUFACTURING,"$286,080,351","$32,843,646","$2,258,004","$208,877","$2,466,881", 76 
2014,3359 OTHER ELECTRICAL EQUIPMENT & COMPONENT MFG,"$835,938,067","$87,121,909","$5,989,647","$525,453","$6,515,100", 139 
2014,3360 TRANSPORTATION EQUIPMENT MANUFACTURING,"$4,603,867,232","$19,946,022","$1,371,291","$630,945","$2,002,236", 50 
2014,3361 MOTOR VEHICLE MANUFACTURING,"$280,854,216","$12,517,189","$860,556","$148,742","$1,009,298", 20 
2014,3362 MOTOR VEHICLE BODY & TRAILER MANUFACTURING,"$277,899,252","$19,626,654","$1,349,330","$76,689","$1,426,019", 51 
2014,3363 MOTOR VEHICLE PARTS MANUFACTURING,"$432,585,316","$3,527,870","$242,545","$806,168","$1,048,713", 73 
2014,3364 AEROSPACE PRODUCT & PARTS MANUFACTURING,"$261,779,124","$1,593,405","$109,545","$220,763","$330,308", 25 
2014,3366 SHIP & BOAT BUILDING,"$145,650,307","$1,142,093","$78,520","$43,176","$121,696", 19 
2014,3369 OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,"$110,220,425","$6,406,047","$440,416","$30,229","$470,645", 57 
2014,3370 FURNITURE & RELATED PRODUCT MANUFACTURING,"$309,988,262","$72,234,952","$4,966,164","$223,128","$5,189,292", 195 
2014,3371 HOUSEHOLD & INSTITUTIONAL FURNITURE & KITCHEN CABINET MANUFACTURING,"$339,110,103","$41,762,523","$2,871,186","$1,118,350","$3,989,536", 300 
2014,3372 OFFICE FURNITURE (INCLUDING FIXTURES) MANUFACTURING,"$171,522,849","$35,475,551","$2,438,955","$641,517","$3,080,472", 126 
2014,3379 OTHER FURNITURE RELATED PRODUCT MANUFACTURING,"$54,870,973","$1,833,487","$126,050","$107,428","$233,478", 16 
2014,3390 MISCELLANEOUS MANUFACTURING,"$5,242,224,415","$353,157,709","$24,286,940","$3,893,229","$28,180,169", 753 
2014,3391 MEDICAL EQUIPMENT & SUPPLIES MANUFACTURING,"$1,120,343,307","$29,398,643","$2,021,172","$3,678,688","$5,699,860", 339 
2014,3399 OTHER MISCELLANEOUS MANUFACTURING,"$1,604,486,092","$174,442,089","$11,992,933","$5,056,459","$17,049,392"," 1,423 "
2014,4231 MOTOR VEHICLE & MOTOR VEHICLE PARTS & SUPPLIES MERCHANT WHOLESALERS,"$3,922,069,396","$145,314,032","$9,994,134","$382,628","$10,376,762", 453 
2014,4232 FURNITURE & HOME FURNISHING MERCHANT WHOLESALERS,"$412,601,735","$128,678,817","$8,846,664","$352,685","$9,199,349", 226 
2014,4233 LUMBER & OTHER CONSTRUCTION MATERIALS MERCHANT WHOLESALERS,"$2,006,285,753","$576,661,063","$39,645,453","$2,520,952","$42,166,405", 360 
2014,4234 PROFESSIONAL & COMMERCIAL EQUIPMENT & SUPPLIES MERCHANT WHOLESALERS,"$3,922,327,496","$890,545,901","$61,225,037","$4,619,715","$65,844,752", 754 
2014,4235 METAL & MINERAL (EXCEPT PETROLEUM) MERCHANT WHOLESALERS,"$1,545,307,468","$58,523,444","$4,023,525","$318,673","$4,342,198", 80 
2014,4236 ELECTRICAL & ELECTRONIC GOODS MERCHANT WHOLESALERS,"$3,585,553,869","$874,075,487","$60,092,701","$962,913","$61,055,614", 446 
2014,"4237 HARDWARE, & PLUMBING & HEATING EQUIPMENT & SUPPLIES MERCHANT WHOLESALERS","$1,588,881,824","$808,020,362","$55,551,421","$1,417,557","$56,968,978", 383 
2014,"4238 MACHINERY, EQUIPMENT, & SUPPLIES MERCHANT WHOLESALERS","$7,384,587,838","$1,417,808,634","$97,474,340","$4,053,050","$101,527,390"," 1,339 "
2014,4239 MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,"$5,907,012,142","$449,141,749","$30,876,170","$2,125,447","$33,001,617"," 1,227 "
2014,4241 PAPER & PAPER PRODUCT MERCHANT WHOLESALERS,"$1,352,080,464","$191,069,139","$13,135,996","$166,457","$13,302,453", 216 
2014,4242 DRUGS & DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,"$5,237,093,082","$64,338,822","$4,423,280","$432,377","$4,855,657", 150 
2014,"4243 APPAREL, PIECE GOODS, & NOTIONS MERCHANT WHOLESALERS","$178,427,275","$17,887,531","$1,229,774","$58,823","$1,288,597", 142 
2014,4244 GROCERY & RELATED PRODUCT WHOLESALERS,"$9,180,941,892","$227,120,940","$15,620,060","$3,548,417","$19,168,477", 397 
2014,4245 FARM PRODUCT RAW MATERIAL MERCHANT WHOLESALERS,"$3,287,310,933","$34,680,226","$2,384,274","$1,915,449","$4,299,723", 163 
2014,4246 CHEMICAL & ALLIED PRODUCTS MERCHANT WHOLESALERS,"$1,585,403,786","$67,334,619","$4,629,259","$640,548","$5,269,807", 176 
2014,4247 PETROLEUM & PETROLEUM PRODUCTS MERCHANT WHOLESALERS,"$4,841,282,445","$121,602,059","$8,360,419","$26,850,348","$35,210,767", 219 
2014,"4248 BEER, WINE, & DISTILLED ALCOHOLIC BEVERAGE MERCHANT WHOLESALERS","$1,441,377,887","$10,110,130","$863,983","$854,838","$1,718,821", 83 
2014,4249 MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,"$6,238,368,835","$309,716,397","$21,379,777","$1,003,469","$22,383,246", 757 
2014,4251 WHOLESALE ELECTRONIC MARKETS & AGENTS & BROKERS,"$187,180,336","$25,102,794","$1,725,826","$92,248","$1,818,074", 175 
2014,4411 AUTOMOBILE DEALERS,"$13,109,287,690","$1,069,890,346","$73,896,986","$4,022,138","$77,919,124", 880 
2014,4412 OTHER MOTOR VEHICLE DEALERS,"$2,575,675,901","$694,552,480","$47,636,749","$455,693","$48,092,442", 668 
2014,"4413 AUTOMOTIVE PARTS, ACCESSORIES, & TIRE STORES","$2,098,115,712","$868,725,631","$59,725,614","$727,051","$60,452,665"," 1,431 "
2014,4421 FURNITURE STORES,"$1,140,327,841","$943,334,025","$64,854,230","$1,171,538","$66,025,768", 785 
2014,4422 HOME FURNISHINGS STORES,"$1,131,455,932","$528,856,180","$36,382,187","$6,195,249","$42,577,436"," 1,223 "
2014,4430 ELECTRONICS & APPLIANCE STORES,"$6,505,332","$2,198,440","$151,142",$0,"$151,142", 4 
2014,4431 ELECTRONICS & APPLIANCE STORES,"$3,005,014,217","$1,605,299,693","$110,364,418","$6,200,389","$116,564,807"," 1,637 "
2014,4441 BUILDING MATERIAL & SUPPLIES DEALERS,"$6,596,239,913","$5,171,434,085","$355,574,008","$8,810,565","$364,384,573"," 1,741 "
2014,4442 LAWN & GARDEN EQUIPMENT & SUPPLIES STORES,"$772,279,996","$253,242,858","$17,410,466","$443,222","$17,853,688", 511 
2014,4451 GROCERY STORES,"$10,498,392,788","$1,889,150,987","$134,801,891","$2,207,778","$137,009,669"," 1,523 "
2014,4452 SPECIALTY FOOD STORES,"$1,046,029,924","$229,974,428","$15,908,862","$542,314","$16,451,176", 900 
2014,"4453 BEER, WINE, & LIQUOR STORES","$1,654,921,508","$1,413,075,486","$130,446,507","$689,112","$131,135,619"," 1,132 "
2014,4461 HEALTH & PERSONAL CARE STORES,"$5,532,995,121","$714,351,349","$49,193,368","$937,265","$50,130,633"," 1,818 "
2014,4471 GASOLINE STATIONS,"$10,500,499,699","$1,144,839,590","$79,071,207","$1,640,399","$80,711,606"," 2,054 "
2014,4480 CLOTHING & CLOTHING ACCESSORIES STORES,"$743,879,008","$143,163,844","$9,842,519","$714,143","$10,556,662", 427 
2014,4481 CLOTHING STORES,"$2,143,513,111","$495,811,063","$34,103,704","$2,151,315","$36,255,019"," 1,923 "
2014,4482 SHOE STORES,"$359,278,376","$15,196,857","$1,044,779","$258,352","$1,303,131", 359 
2014,"4483 JEWELRY, LUGGAGE, & LEATHER GOODS STORES","$462,517,360","$355,700,188","$24,454,417","$466,728","$24,921,145"," 1,065 "
2014,"4511 SPORTING GOODS, HOBBY, & MUSICAL INSTRUMENT STORES","$2,267,267,046","$1,116,494,872","$76,810,609","$736,832","$77,547,441"," 2,947 "
2014,"4512 BOOK, PERIODICAL, & MUSIC STORES","$380,784,061","$196,271,532","$13,495,314","$53,767","$13,549,081", 967 
2014,4520 GENERAL MERCHANDISE STORES,"$9,750,871,069","$4,272,498,445","$295,528,721","$19,823,117","$315,351,838", 370 
2014,4521 DEPARTMENT STORES,"$925,072,193","$450,193,611","$31,015,268","$450,587","$31,465,855", 147 
2014,4529 OTHER GENERAL MERCHANDISE STORES,"$2,394,026,513","$1,034,007,825","$71,440,847","$895,759","$72,336,606", 646 
2014,4531 FLORISTS,"$147,123,338","$113,772,727","$7,823,615","$36,845","$7,860,460", 817 
2014,"4532 OFFICE SUPPLIES, STATIONERY, & GIFT STORES","$1,007,999,117","$612,251,846","$42,108,595","$308,990","$42,417,585"," 2,028 "
2014,4533 USED MERCHANDISE STORES,"$323,122,381","$156,922,918","$10,789,849","$82,399","$10,872,248"," 2,306 "
2014,4539 OTHER MISCELLANEOUS STORE RETAILERS,"$2,984,286,699","$842,004,751","$57,726,606","$1,155,104","$58,881,710"," 7,243 "
2014,4540 NONSTORE RETAILERS,"$33,923,473","$11,565,879","$800,103","$6,917","$807,020", 851 
2014,4541 ELECTRONIC SHOPPING & MAIL-ORDER HOUSES,"$3,050,276,470","$1,404,988,027","$96,595,220","$1,187,653","$97,782,873"," 1,883 "
2014,4542 VENDING MACHINE OPERATORS,"$180,419,801","$125,718,571","$8,643,228","$200,757","$8,843,985", 974 
2014,4543 DIRECT SELLING ESTABLISHMENTS,"$2,789,957,898","$556,576,513","$38,266,954","$1,339,031","$39,605,985"," 3,127 "
2014,4810 AIR TRANSPORTATION,"$142,835,684","$91,719,473","$6,332,329","$3,138,884","$9,471,213", 74 
2014,4811 SCHEDULED AIR TRANSPORTATION,"$11,410,057","$7,302,594","$502,448","$23,637","$526,085", 4 
2014,4812 NONSCHEDULED AIR TRANSPORTATION,"$8,727,321","$3,670,722","$252,374","$8,912","$261,286", 18 
