YEAR,FOUR-DIGIT INDUSTRY,GROSS SALES,TAXABLE SALES,SALES TAX,USE TAX,TOTAL TAX, NUMBER 
2016,1152 SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION,"$336,773,684","$4,914,252","$337,856","$33,382","$371,238", 93 
2016,1153 SUPPORT ACTIVITIES FOR FORESTRY,"$6,798,510","$5,713,492","$392,801","$16,828","$409,629", 25 
2016,2122 METAL ORE MINING,"$63,599,571","$2,095,185","$144,046","$4,462,253","$4,606,299", 10 
2016,2123 NONMETALLIC MINERAL MINING & QUARRYING,"$355,572,302","$120,885,922","$8,310,920","$192,012","$8,502,932", 180 
2016,2131 SUPPORT ACTIVITIES FOR MINING,"$14,938,364","$750,851","$51,622","$52,520","$104,142", 21 
2016,2210 UTILITIES,"$284,774,567","$127,480,004","$8,764,288","$75,819","$8,840,107", 77 
2016,"2211 ELECTRIC POWER GENERATION, TRANSMISSION & DISTRIBUTION","$10,834,699,179","$4,106,965,904","$282,353,917","$9,308,761","$291,662,678", 129 
2016,2212 NATURAL GAS DISTRIBUTION,"$1,420,724,693","$401,563,704","$27,607,497","$1,388,555","$28,996,052", 56 
2016,"2213 WATER, SEWAGE & OTHER SYSTEMS","$393,640,455","$190,157,323","$13,168,820","$439,753","$13,608,573", 189 
2016,2360 CONSTRUCTION OF BUILDINGS,"$2,496,499,858","$19,718,431","$1,355,656","$1,937,807","$3,293,463", 738 
2016,2361 RESIDENTIAL BUILDING CONSTRUCTION,"$1,396,125,932","$40,165,337","$2,767,230","$1,547,863","$4,315,093", 982 
2016,2362 NONRESIDENTIAL BUILDING CONSTRUCTION,"$1,223,665,234","$45,891,941","$3,157,584","$3,669,152","$6,826,736", 350 
2016,2370 HEAVY & CIVIL ENGINEERING CONSTRUCTION,"$835,684,236","$34,493,400","$2,371,427","$2,619,107","$4,990,534", 198 
2016,2371 UTILITY SYSTEM CONSTRUCTION,"$305,738,534","$49,448,798","$3,399,604","$932,607","$4,332,211", 159 
2016,2372 LAND SUBDIVISION,"$26,979,770","$4,855,371","$347,852","$5,519","$353,371", 18 
2016,"2373 HIGHWAY, STREET, & BRIDGE CONSTRUCTION","$348,245,437","$31,990,160","$2,199,324","$1,915,558","$4,114,882", 76 
2016,2379 OTHER HEAVY & CIVIL ENGINEERING CONSTRUCTION,"$545,776,953","$22,492,974","$1,546,400","$2,324,109","$3,870,509", 80 
2016,2380 SPECIALTY TRADE CONTRACTORS,"$3,565,206,009","$140,732,202","$9,675,375","$8,906,927","$18,582,302"," 1,950 "
2016,"2381 FOUNDATION, STRUCTURE, & BUILDING EXTERIOR CONTRACTORS","$711,278,299","$44,455,484","$3,056,303","$1,823,969","$4,880,272", 492 
2016,2382 BUILDING EQUIPMENT CONTRACTORS,"$2,220,298,498","$137,522,565","$9,454,682","$4,581,084","$14,035,766"," 1,387 "
2016,2383 BUILDING FINISHING CONTRACTORS,"$705,452,220","$51,272,376","$3,524,989","$3,406,966","$6,931,955", 763 
2016,2389 OTHER SPECIALTY TRADE CONTRACTORS,"$1,761,057,547","$216,574,028","$14,891,646","$7,432,824","$22,324,470"," 1,054 "
2016,3110 FOOD MANUFACTURING,"$1,878,672,371","$4,413,742","$303,443","$1,211,703","$1,515,146", 78 
2016,3111 ANIMAL FOOD MANUFACTURING,"$664,882,964","$5,829,338","$400,772","$61,791","$462,563", 72 
2016,3112 GRAIN & OILSEED MILLING,"$1,394,992,927","$1,398,064","$97,367","$288,019","$385,386", 24 
2016,3113 SUGAR & CONFECTIONERY PRODUCT MANUFACTURING,"$345,471,180","$14,087,634","$969,143","$534,821","$1,503,964", 108 
2016,3114 FRUIT & VEGETABLE PRESERVING & SPECIALTY FOOD MANUFACTURING,"$1,179,730,464","$1,954,190","$136,543","$291,064","$427,607", 68 
2016,3115 DAIRY PRODUCT MANUFACTURING,"$2,043,837,622","$2,562,159","$176,247","$728,260","$904,507", 40 
2016,3116 ANIMAL SLAUGHTERING & PROCESSING,"$753,837,624","$413,273","$28,413","$226,242","$254,655", 41 
2016,3118 BAKERIES & TORTILLA MANUFACTURING,"$538,475,920","$42,660,678","$2,953,844","$255,455","$3,209,299", 225 
2016,3119 OTHER FOOD MANUFACTURING,"$888,796,611","$15,787,405","$1,095,030","$470,059","$1,565,089", 167 
2016,3121 BEVERAGE MANUFACTURING,"$571,068,684","$74,087,892","$6,259,541","$477,964","$6,737,505", 263 
2016,3122 TOBACCO MANUFACTURING,"$8,595,628","$4,079,356","$280,456","$63,849","$344,305", 10 
2016,3130 TEXTILE MILLS,"$47,480,552","$2,578,569","$177,278","$5,047","$182,325", 29 
2016,"3131 FIBER, YARN, & THREAD MILLS","$736,017","$119,513","$8,217",$54,"$8,271", 19 
2016,3132 FABRIC MILLS,"$28,196,876","$4,247,691","$292,026","$17,986","$310,012", 33 
2016,"3133 TEXTILE, FABRIC FINISHING & FABRIC COATING MILLS","$39,664,893","$2,389,400","$164,274","$6,583","$170,857", 21 
2016,3140 TEXTILE PRODUCT MILLS,"$31,571,424","$1,103,441","$75,860",$279,"$76,139", 10 
2016,3141 TEXTILE FURNISHINGS MILLS,"$46,562,281","$18,277,383","$1,256,569","$4,682","$1,261,251", 85 
2016,3149 OTHER TEXTILE PRODUCT MILLS,"$126,653,073","$7,658,992","$526,557","$60,615","$587,172", 313 
2016,3150 APPAREL MANUFACTURING,"$37,748,168","$994,735","$68,389","$3,179","$71,568", 54 
2016,3151 APPAREL KNITTING MILLS,"$1,527,628","$42,808","$2,941","$1,437","$4,378", 16 
2016,3152 CUT & SEW APPAREL MANUFACTURING,"$119,489,223","$7,331,908","$504,068","$14,626","$518,694", 134 
2016,3159 APPAREL ACCESSORIES & OTHER APPAREL MANUFACTURING,"$122,689,387","$3,985,434","$273,996","$51,776","$325,772", 83 
2016,3160 LEATHER & ALLIED PRODUCT MANUFACTURING,"$255,390","$75,824","$5,212","$111,585","$116,797", 11 
2016,3161 LEATHER & HIDE TANNING & FINISHING,"$2,361,041","$263,404","$18,109","$23,697","$41,806", 16 
2016,3162 FOOTWEAR MANUFACTURING,"$34,455,903","$612,876","$42,135","$11,800","$53,935", 14 
2016,3169 OTHER LEATHER & ALLIED PRODUCT MANUFACTURING,"$8,410,508","$2,164,913","$148,836","$4,245","$153,081", 104 
2016,3210 WOOD PRODUCT MANUFACTURING,"$1,006,101,084","$69,510,964","$4,735,621","$254,121","$4,989,742", 207 
2016,3211 SAWMILLS & WOOD PRESERVATION,"$87,466,579","$19,253,530","$1,323,685","$32,287","$1,355,972", 61 
2016,"3212 VENEER, PLYWOOD, & ENGINEERED WOOD PRODUCT MANUFACTURING","$215,285,962","$57,034,292","$3,921,102","$215,371","$4,136,473", 52 
2016,3219 OTHER WOOD PRODUCT MANUFACTURING,"$987,183,291","$117,569,255","$8,023,088","$591,556","$8,614,644", 425 
2016,3220 PAPER MANUFACTURING,"$519,635,153","$1,865,521","$128,255","$790,178","$918,433", 33 
2016,"3221 PULP, PAPER, & PAPERBOARD MILLS","$688,121,363","$11,013,665","$757,190","$435,656","$1,192,846", 14 
2016,3222 CONVERTED PAPER PRODUCT MANUFACTURING,"$1,330,620,463","$41,759,872","$2,870,999","$14,485,843","$17,356,842", 112 
2016,3231 PRINTING & RELATED SUPPORT ACTIVITIES,"$2,509,543,840","$390,286,858","$26,832,267","$893,857","$27,726,124"," 1,192 "
2016,3240 PETROLEUM & COAL PRODUCTS MANUFACTURING,"$43,999,494","$10,569,603","$726,660","$128,610","$855,270", 9 
2016,3241 PETROLEUM & COAL PRODUCTS MANUFACTURING,"$3,233,243,260","$289,644,464","$19,913,054","$2,659,097","$22,572,151", 91 
2016,3250 CHEMICAL MANUFACTURING,"$1,324,103,044","$17,889,781","$1,229,922","$512,760","$1,742,682", 95 
2016,3251 BASIC CHEMICAL MANUFACTURING,"$1,215,575,966","$37,476,578","$2,576,513","$219,929","$2,796,442", 72 
2016,"3252 RESIN, SYNTHETIC RUBBER, & ARTIFICIAL SYNTHETIC FIBERS & FILAMENTS MANUFACTURING","$101,831,221","$6,273,723","$431,317","$17,988","$449,305", 26 
2016,"3253 PESTICIDE, FERTILIZER, & OTHER AGRICULTURAL CHEMICAL MANUFACTURING","$289,003,333","$3,987,302","$274,126","$13,005","$287,131", 32 
2016,3254 PHARMACEUTICAL & MEDICINE MANUFACTURING,"$1,406,858,967","$10,568,871","$726,615","$416,030","$1,142,645", 74 
2016,"3255 PAINT, COATING, & ADHESIVE MANUFACTURING","$146,743,547","$8,154,855","$560,655","$63,753","$624,408", 46 
2016,"3256 SOAP, CLEANING COMPOUND, & TOILET PREPARATION MANUFACTURING","$281,654,675","$34,700,416","$2,385,645","$805,561","$3,191,206", 263 
2016,3259 OTHER CHEMICAL PRODUCT & PREPARATION MANUFACTURING,"$613,088,561","$24,803,968","$1,705,267","$1,400,132","$3,105,399", 117 
2016,3260 PLASTICS & RUBBER PRODUCTS MANUFACTURING,"$665,218,007","$47,131,167","$3,240,267","$98,520","$3,338,787", 113 
2016,3261 PLASTICS PRODUCT MANUFACTURING,"$1,768,097,803","$38,849,578","$2,670,907","$422,698","$3,093,605", 284 
2016,3262 RUBBER PRODUCT MANUFACTURING,"$549,196,385","$35,565,417","$2,445,117","$191,175","$2,636,292", 59 
2016,3270 NONMETALLIC MINERAL PRODUCT MANUFACTURING,"$201,619,614","$44,526,338","$3,061,186","$58,083","$3,119,269", 79 
2016,3271 CLAY PRODUCT & REFRACTORY MANUFACTURING,"$38,153,084","$17,860,832","$1,227,938","$91,343","$1,319,281", 145 
2016,3272 GLASS & GLASS PRODUCT MANUFACTURING,"$190,577,097","$16,462,564","$1,131,804","$57,485","$1,189,289", 98 
2016,3273 CEMENT & CONCRETE PRODUCT MANUFACTURING,"$1,383,623,895","$615,110,908","$42,288,887","$2,704,582","$44,993,469", 153 
2016,3274 LIME & GYPSUM PRODUCT MANUFACTURING,"$60,982,092","$3,014,432","$207,243","$336,635","$543,878", 10 
2016,3279 OTHER NONMETALLIC MINERAL PRODUCT MANUFACTURING,"$423,536,036","$57,736,945","$3,969,422","$399,835","$4,369,257", 102 
2016,3310 PRIMARY METAL MANUFACTURING,"$258,879,582","$27,845,052","$1,914,342","$46,832","$1,961,174", 28 
2016,3311 IRON & STEEL MILLS & FERROALLOY MANUFACTURING,"$143,716,545","$10,805,866","$742,908","$44,233","$787,141", 28 
2016,3312 STEEL PRODUCT MANUFACTURING FROM PURCHASED STEEL,"$302,634,546","$22,012,843","$1,513,373","$221,569","$1,734,942", 67 
2016,3313 ALUMINA & ALUMINUM PRODUCTION & PROCESSING,"$397,890,102","$3,304,228","$227,166","$52,829","$279,995", 15 
2016,3314 NONFERROUS METAL (EXCEPT ALUMINUM) PRODUCTION & PROCESSING,"$224,832,407","$1,005,832","$69,151","$9,991","$79,142", 18 
2016,3315 FOUNDRIES,"$494,596,586","$3,038,989","$208,932","$121,849","$330,781", 32 
2016,3320 FABRICATED METAL PRODUCT MANUFACTURING,"$2,026,448,876","$73,749,160","$5,070,257","$1,018,049","$6,088,306", 408 
2016,3321 FORGING & STAMPING,"$373,557,465","$4,208,532","$289,338","$54,416","$343,754", 70 
2016,3322 CUTLERY & HANDTOOL MANUFACTURING,"$214,457,777","$3,416,767","$234,906","$35,022","$269,928", 58 
2016,3323 ARCHITECTURAL & STRUCTURAL METALS MANUFACTURING,"$1,066,896,884","$232,632,507","$15,993,498","$1,431,728","$17,425,226", 348 
2016,"3324 BOILER, TANK, & SHIPPING CONTAINER MANUFACTURING","$148,910,377","$15,166,919","$1,042,720","$197,141","$1,239,861", 42 
2016,3325 HARDWARE MANUFACTURING,"$86,736,416","$7,323,416","$503,483","$22,990","$526,473", 24 
2016,3326 SPRING & WIRE PRODUCT MANUFACTURING,"$103,112,029","$3,743,012","$257,335","$32,021","$289,356", 26 
2016,"3327 MACHINE SHOPS; TURNED PRODUCT; & SCREW, NUT, & BOLT MANUFACTURING","$982,504,534","$16,052,362","$1,103,614","$249,634","$1,353,248", 352 
2016,"3328 COATING, ENGRAVING, HEAT TREATING, & ALLIED ACTIVITIES","$290,681,240","$2,950,245","$202,826","$120,281","$323,107", 113 
2016,3329 OTHER FABRICATED METAL PRODUCT MANUFACTURING,"$1,540,316,740","$105,255,835","$7,236,357","$1,089,626","$8,325,983", 453 
2016,3330 MACHINERY MANUFACTURING,"$1,293,513,758","$49,566,063","$3,407,689","$1,336,062","$4,743,751", 320 
2016,"3331 AGRICULTURE, CONSTRUCTION, & MINING MACHINERY MANUFACTURING","$700,998,255","$72,526,679","$4,986,220","$3,119,649","$8,105,869", 187 
2016,3332 INDUSTRIAL MACHINERY MANUFACTURING,"$896,379,423","$46,815,136","$3,248,262","$547,719","$3,795,981", 200 
2016,3333 COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG,"$1,047,644,887","$128,131,635","$8,809,065","$1,164,869","$9,973,934", 140 
2016,"3334 VENTILATION, HEATING, AIR-CONDITIONING, & COMMERCIAL REFRIGERATION EQUIPMENT MANUFACTURING","$414,755,407","$34,941,402","$2,402,224","$802,738","$3,204,962", 78 
2016,3335 METALWORKING MACHINERY MANUFACTURING,"$367,463,719","$7,827,693","$538,159","$355,367","$893,526", 209 
2016,"3336 ENGINE, TURBINE, & POWER TRANSMISSION EQUIPMENT MANUFACTURING","$150,904,001","$3,423,708","$235,387","$22,048","$257,435", 48 
2016,3339 OTHER GENERAL PURPOSE MACHINERY MANUFACTURING,"$1,549,254,192","$186,748,992","$12,838,999","$887,437","$13,726,436", 359 
2016,3340 COMPUTER & ELECTRONIC PRODUCT MANUFACTURING,"$189,700,961","$6,735,981","$463,111","$332,211","$795,322", 53 
2016,3341 COMPUTER & PERIPHERAL EQUIPMENT MANUFACTURING,"$791,145,051","$87,194,313","$5,994,619","$729,701","$6,724,320", 113 
2016,3342 COMMUNICATIONS EQUIPMENT MANUFACTURING,"$520,444,028","$155,808,144","$10,711,823","$165,504","$10,877,327", 102 
2016,3343 AUDIO & VIDEO EQUIPMENT MANUFACTURING,"$115,407,917","$3,859,504","$265,340","$31,756","$297,096", 51 
2016,3344 SEMICONDUCTOR & OTHER ELECTRONIC COMPONENT MANUFACTURING,"$1,002,897,008","$6,022,906","$414,072","$472,727","$886,799", 116 
2016,"3345 NAVIGATIONAL, MEASURING, ELECTROMEDICAL, & CONTROL INSTRUMENTS MANUFACTURING","$1,174,410,543","$39,166,975","$2,692,751","$2,412,760","$5,105,511", 262 
2016,3346 MANUFACTURING & REPRODUCING MAGNETIC & OPTICAL    MEDIA,"$28,389,129","$1,246,656","$85,712","$9,060","$94,772", 25 
2016,"3350 ELECTRICAL EQUIPMENT, APPLIANCE, & COMPONENT MANUFACTURING","$2,284,052,842","$80,803,375","$5,555,224","$2,243,261","$7,798,485", 201 
2016,3351 ELECTRIC LIGHTING EQUIPMENT MANUFACTURING,"$122,122,337","$12,096,522","$831,631","$24,232","$855,863", 64 
2016,3352 HOUSEHOLD APPLIANCE MANUFACTURING,"$27,474,444","$7,284,411","$500,808","$4,966","$505,774", 28 
2016,3353 ELECTRICAL EQUIPMENT MANUFACTURING,"$337,864,554","$11,780,673","$809,931","$75,838","$885,769", 78 
2016,3359 OTHER ELECTRICAL EQUIPMENT & COMPONENT MFG,"$1,153,009,356","$82,592,579","$5,678,249","$441,371","$6,119,620", 172 
2016,3360 TRANSPORTATION EQUIPMENT MANUFACTURING,"$4,293,680,692","$8,821,192","$606,462","$247,908","$854,370", 36 
2016,3361 MOTOR VEHICLE MANUFACTURING,"$335,541,464","$14,199,249","$976,198","$81,912","$1,058,110", 20 
2016,3362 MOTOR VEHICLE BODY & TRAILER MANUFACTURING,"$274,505,344","$17,428,803","$1,198,234","$61,348","$1,259,582", 50 
2016,3363 MOTOR VEHICLE PARTS MANUFACTURING,"$525,560,409","$7,734,295","$531,730","$251,760","$783,490", 85 
2016,3364 AEROSPACE PRODUCT & PARTS MANUFACTURING,"$336,940,944","$1,179,059","$81,062","$40,407","$121,469", 29 
2016,3366 SHIP & BOAT BUILDING,"$127,556,310","$1,806,254","$124,179","$4,657","$128,836", 22 
2016,3369 OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,"$144,459,876","$8,644,096","$594,282","$54,931","$649,213", 64 
2016,3370 FURNITURE & RELATED PRODUCT MANUFACTURING,"$246,573,062","$44,630,476","$3,068,345","$33,365","$3,101,710", 155 
2016,3371 HOUSEHOLD & INSTITUTIONAL FURNITURE & KITCHEN CABINET MANUFACTURING,"$472,397,496","$81,985,093","$5,636,500","$1,027,307","$6,663,807", 378 
2016,3372 OFFICE FURNITURE (INCLUDING FIXTURES) MANUFACTURING,"$208,899,808","$56,800,554","$3,905,038","$479,637","$4,384,675", 138 
2016,3379 OTHER FURNITURE RELATED PRODUCT MANUFACTURING,"$66,096,396","$2,429,977","$167,055","$268,799","$435,854", 16 
2016,3390 MISCELLANEOUS MANUFACTURING,"$2,214,731,228","$72,250,351","$4,967,288","$2,184,915","$7,152,203", 569 
2016,3391 MEDICAL EQUIPMENT & SUPPLIES MANUFACTURING,"$1,246,743,409","$32,513,421","$2,235,299","$1,533,061","$3,768,360", 362 
2016,3399 OTHER MISCELLANEOUS MANUFACTURING,"$4,416,952,151","$446,755,399","$30,714,472","$3,275,717","$33,990,189"," 1,801 "
2016,4231 MOTOR VEHICLE & MOTOR VEHICLE PARTS & SUPPLIES MERCHANT WHOLESALERS,"$4,183,024,978","$176,294,515","$12,095,174","$313,679","$12,408,853", 497 
2016,4232 FURNITURE & HOME FURNISHING MERCHANT WHOLESALERS,"$455,557,240","$146,866,804","$10,097,109","$484,657","$10,581,766", 231 
2016,4233 LUMBER & OTHER CONSTRUCTION MATERIALS MERCHANT WHOLESALERS,"$2,112,144,405","$600,832,748","$41,305,817","$2,733,052","$44,038,869", 359 
2016,4234 PROFESSIONAL & COMMERCIAL EQUIPMENT & SUPPLIES MERCHANT WHOLESALERS,"$4,387,250,553","$983,704,051","$67,629,677","$4,785,748","$72,415,425", 768 
2016,4235 METAL & MINERAL (EXCEPT PETROLEUM) MERCHANT WHOLESALERS,"$1,147,132,833","$53,465,066","$3,675,715","$221,602","$3,897,317", 84 
2016,4236 ELECTRICAL & ELECTRONIC GOODS MERCHANT WHOLESALERS,"$3,485,221,552","$879,755,197","$60,483,148","$2,083,667","$62,566,815", 476 
2016,"4237 HARDWARE, & PLUMBING & HEATING EQUIPMENT & SUPPLIES MERCHANT WHOLESALERS","$1,613,072,557","$857,380,473","$58,944,924","$1,288,028","$60,232,952", 389 
2016,"4238 MACHINERY, EQUIPMENT, & SUPPLIES MERCHANT WHOLESALERS","$6,101,958,673","$1,110,487,076","$76,346,014","$2,520,407","$78,866,421"," 1,315 "
2016,4239 MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,"$6,188,571,281","$439,215,146","$30,195,211","$2,228,020","$32,423,231"," 1,323 "
2016,4241 PAPER & PAPER PRODUCT MERCHANT WHOLESALERS,"$1,357,797,023","$210,498,055","$14,471,746","$71,851","$14,543,597", 211 
2016,4242 DRUGS & DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,"$6,710,906,606","$73,066,895","$5,023,370","$430,436","$5,453,806", 166 
2016,"4243 APPAREL, PIECE GOODS, & NOTIONS MERCHANT WHOLESALERS","$172,557,244","$15,262,871","$1,049,328","$30,820","$1,080,148", 167 
2016,4244 GROCERY & RELATED PRODUCT WHOLESALERS,"$9,548,432,156","$238,578,001","$16,408,450","$2,127,886","$18,536,336", 445 
2016,4245 FARM PRODUCT RAW MATERIAL MERCHANT WHOLESALERS,"$1,998,603,720","$24,992,126","$1,718,222","$930,465","$2,648,687", 162 
2016,4246 CHEMICAL & ALLIED PRODUCTS MERCHANT WHOLESALERS,"$1,135,565,570","$69,236,638","$4,760,018","$308,867","$5,068,885", 193 
2016,4247 PETROLEUM & PETROLEUM PRODUCTS MERCHANT WHOLESALERS,"$2,913,714,105","$93,062,797","$6,403,201","$2,888,685","$9,291,886", 234 
2016,"4248 BEER, WINE, & DISTILLED ALCOHOLIC BEVERAGE MERCHANT WHOLESALERS","$1,677,908,457","$11,908,391","$979,890","$519,134","$1,499,024", 90 
2016,4249 MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,"$6,752,974,090","$343,781,578","$23,730,418","$886,991","$24,617,409", 795 
2016,4251 WHOLESALE ELECTRONIC MARKETS & AGENTS & BROKERS,"$339,109,515","$27,745,237","$1,907,498","$111,260","$2,018,758", 188 
2016,4411 AUTOMOBILE DEALERS,"$14,072,226,564","$1,284,093,711","$88,603,501","$4,257,599","$92,861,100", 950 
2016,4412 OTHER MOTOR VEHICLE DEALERS,"$2,694,958,685","$770,825,121","$52,840,455","$444,040","$53,284,495", 654 
2016,"4413 AUTOMOTIVE PARTS, ACCESSORIES, & TIRE STORES","$2,161,678,312","$886,330,577","$60,936,100","$798,880","$61,734,980"," 1,451 "
2016,4421 FURNITURE STORES,"$1,331,566,626","$1,067,558,587","$73,394,679","$1,425,321","$74,820,000", 786 
2016,4422 HOME FURNISHINGS STORES,"$1,209,193,690","$550,113,603","$37,846,417","$7,103,046","$44,949,463"," 1,183 "
2016,4431 ELECTRONICS & APPLIANCE STORES,"$3,191,035,321","$1,816,090,452","$124,856,293","$3,828,262","$128,684,555"," 1,672 "
2016,4441 BUILDING MATERIAL & SUPPLIES DEALERS,"$6,782,195,866","$5,408,053,731","$371,785,099","$10,257,714","$382,042,813"," 1,710 "
2016,4442 LAWN & GARDEN EQUIPMENT & SUPPLIES STORES,"$742,020,669","$273,476,729","$18,801,574","$382,484","$19,184,058", 522 
2016,4451 GROCERY STORES,"$10,556,728,824","$2,079,704,182","$148,397,264","$2,617,884","$151,015,148"," 1,471 "
2016,4452 SPECIALTY FOOD STORES,"$1,209,193,600","$243,907,003","$16,896,673","$458,409","$17,355,082", 876 
2016,"4453 BEER, WINE, & LIQUOR STORES","$1,823,120,444","$1,548,536,948","$142,854,694","$528,865","$143,383,559"," 1,127 "
2016,4461 HEALTH & PERSONAL CARE STORES,"$4,939,872,381","$775,079,598","$53,365,363","$1,478,972","$54,844,335"," 1,962 "
2016,4471 GASOLINE STATIONS,"$8,024,063,480","$1,252,017,602","$86,494,222","$1,789,574","$88,283,796"," 2,008 "
2016,4480 CLOTHING & CLOTHING ACCESSORIES STORES,"$499,700,622","$108,893,764","$7,486,446","$119,073","$7,605,519", 279 
2016,4481 CLOTHING STORES,"$2,293,013,380","$515,018,789","$35,432,516","$1,522,962","$36,955,478"," 2,045 "
2016,4482 SHOE STORES,"$382,558,842","$15,017,214","$1,032,440","$164,396","$1,196,836", 360 
2016,"4483 JEWELRY, LUGGAGE, & LEATHER GOODS STORES","$461,937,113","$366,063,623","$25,166,885","$250,932","$25,417,817"," 1,047 "
2016,"4511 SPORTING GOODS, HOBBY, & MUSICAL INSTRUMENT STORES","$2,050,384,674","$1,156,304,684","$79,549,169","$900,339","$80,449,508"," 2,886 "
2016,"4512 BOOK, PERIODICAL, & MUSIC STORES","$362,034,137","$185,455,065","$12,754,365","$229,297","$12,983,662", 884 
2016,4520 GENERAL MERCHANDISE STORES,"$4,668,311,802","$2,174,218,326","$150,397,372","$14,129,186","$164,526,558", 217 
2016,4521 DEPARTMENT STORES,"$2,652,222,006","$1,157,052,522","$79,729,721","$907,854","$80,637,575", 179 
2016,4529 OTHER GENERAL MERCHANDISE STORES,"$5,250,682,015","$2,390,417,266","$165,483,101","$2,777,874","$168,260,975", 817 
2016,4531 FLORISTS,"$213,688,849","$119,275,240","$8,200,995","$23,647","$8,224,642", 776 
2016,"4532 OFFICE SUPPLIES, STATIONERY, & GIFT STORES","$998,006,914","$545,790,749","$37,530,943","$375,296","$37,906,239"," 2,057 "
2016,4533 USED MERCHANDISE STORES,"$340,383,422","$167,501,427","$11,515,839","$51,989","$11,567,828"," 2,232 "
2016,4539 OTHER MISCELLANEOUS STORE RETAILERS,"$3,099,490,280","$910,966,383","$62,366,055","$1,505,806","$63,871,861"," 6,759 "
2016,4540 NONSTORE RETAILERS,"$25,287,495","$8,330,840","$572,761","$7,598","$580,359", 710 
2016,4541 ELECTRONIC SHOPPING & MAIL-ORDER HOUSES,"$3,784,465,651","$2,073,795,662","$142,587,405","$961,465","$143,548,870"," 2,512 "
2016,4542 VENDING MACHINE OPERATORS,"$171,478,884","$122,539,427","$8,424,622","$263,141","$8,687,763", 901 
2016,4543 DIRECT SELLING ESTABLISHMENTS,"$1,955,592,442","$564,515,358","$38,822,016","$1,241,299","$40,063,315"," 3,256 "
2016,4810 AIR TRANSPORTATION,"$137,000,045","$101,265,199","$7,000,584","$2,267,997","$9,268,581", 59 
2016,4811 SCHEDULED AIR TRANSPORTATION,"$14,047,702","$7,030,509","$484,132","$55,604","$539,736", 10 
2016,4812 NONSCHEDULED AIR TRANSPORTATION,"$15,938,073","$1,113,586","$76,561","$7,093","$83,654", 28 
2016,4821 RAIL TRANSPORTATION,"$42,328,745","$2,150,600","$152,218","$3,040,581","$3,192,799", 15 
2016,4830 WATER TRANSPORTATION,"$9,332,449","$5,348,322","$387,289","$2,562","$389,851", 16 
2016,4840 TRUCK TRANSPORTATION,"$191,711,301","$8,963,580","$616,250","$729,188","$1,345,438", 250 
