periodyear,naicstitle,indcode,ownership,areaname,ownertitle,stfips,areatype,area,indlevel,pub_order,avgemp1,avgemp2,avgemp3,avgemp4,avg_estab1,avg_estab2,avg_estab3,avg_estab4,totwage1,totwage2,totwage3,totwage4,avgwkwage1,avgwkwage2,avgwkwage3,avgwkwage4,empYear,avg_estabYear,totwageYear,avgwkwageYear,gjg_total1,gjg_total2,gjg_total3,gjg_total4,gjg_totalYear,gjg_expanding1,gjg_expanding2,gjg_expanding3,gjg_expanding4,gjg_expandingYear,gjg_openings1,gjg_openings2,gjg_openings3,gjg_openings4,gjg_openingsYear,gjl_total1,gjl_total2,gjl_total3,gjl_total4,gjl_totalYear,gjl_contracting1,gjl_contracting2,gjl_contracting3,gjl_contracting4,gjl_contractingYear,gjl_closing1,gjl_closing2,gjl_closing3,gjl_closing4,gjl_closingYear,births_estabs1,births_estabs2,births_estabs3,births_estabs4,births_estabsYear,births_employ1,births_employ2,births_employ3,births_employ4,births_employYear,deaths_estabs1,deaths_estabs2,deaths_estabs3,deaths_estabs4,deaths_estabsYear,deaths_employ1,deaths_employ2,deaths_employ3,deaths_employ4,deaths_employYear,
"2017","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",442,478,452,445,48,48,48,48,6009708,6184700,6289571,7492767,1045,995,1070,1295,454,48,25976746,1101,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2017","Farm Supplies Merchant Wholesalers","42491","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","5","10214242491 ",184,229,197,189,22,22,22,22,2111481,2415757,2076173,2574475,882,811,810,1047,200,22,9177886,888,6,44,2,10,8,6,44,2,8,8,0,0,0,2,0,47,6,25,28,52,22,4,23,28,26,25,2,2,0,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,25,1,0,0,26
"2016","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",36456,37722,36955,37782,2599,2618,2629,2632,354324182,362561315,369199879,388951843,747,739,768,791,37229,2620,1475037219,761,1462,3489,1807,2132,2280,1316,2785,1592,1950,1831,146,704,215,182,449,3424,1830,2471,2659,3787,2981,1667,2294,2162,3215,443,163,177,497,572,32,39,27,30,103,88,114,146,80,351,54,38,35,40,134,153,118,85,86,412
"2016","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",559,767,840,1313,216,220,224,225,5117152,6421655,7965032,12277118,704,644,729,719,870,221,31780957,699,70,269,202,255,202,40,182,170,242,142,30,87,32,13,60,437,57,84,224,212,317,49,67,164,154,120,8,17,60,58,3,11,5,2,20,14,32,17,3,54,8,2,3,3,13,27,5,6,9,38
"2016","Animal Production and Aquaculture","112","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111112   ",,,,85,,,,15,,,,939748,,,,850,,,,,2,16,13,5,13,2,2,13,1,6,0,14,0,4,7,20,3,4,9,13,6,3,3,9,10,14,0,1,0,3,0,1,0,1,2,0,3,0,3,7,1,0,0,0,1,3,0,0,0,3
"2016","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",925,966,980,991,19,17,17,17,11512533,12562678,12438223,16320445,957,1000,976,1266,966,18,52833879,1050,7,167,137,17,11,7,167,136,17,11,0,0,1,0,0,31,163,15,180,72,31,159,14,180,69,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,0,3
"2016","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",474,577,466,448,48,47,47,47,6262644,6826721,6141572,7487193,1016,910,1013,1285,491,47,26718130,1056,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2016","Farm Supplies Merchant Wholesalers","42491","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","5","10214242491 ",201,265,212,225,21,22,22,22,2209386,2726111,2137762,2827269,845,791,775,966,226,22,9900528,844,7,48,2,19,18,5,48,2,11,15,2,0,0,8,3,25,2,44,8,21,23,2,40,8,21,2,0,4,0,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"2015","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",36804,38109,37278,39220,2683,2674,2637,2639,355999102,353575485,353485669,400331521,744,713,729,785,37853,2658,1463391777,743,1337,3579,1901,3316,3299,1111,2714,1757,3099,2618,226,865,144,217,681,2531,1937,2473,2660,2776,2073,1762,2233,2073,1994,458,175,240,587,782,41,55,27,36,123,140,310,84,98,501,43,39,30,49,135,170,154,161,174,687
"2015","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",534,706,829,1253,202,205,205,205,4427804,6207083,6920410,12751738,637,676,642,782,831,204,30307035,684,49,226,245,258,201,34,151,214,232,127,15,75,31,26,74,370,52,48,268,161,281,48,46,220,134,89,4,2,48,27,5,6,3,3,16,9,23,16,7,50,0,3,0,2,5,0,4,0,5,12
"2015","Animal Production and Aquaculture","112","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111112   ",69,78,90,,12,12,13,,476154,576955,745340,,530,568,637,,,,,,6,23,21,3,6,6,6,21,2,5,0,17,0,1,1,15,4,10,24,6,7,4,10,24,6,8,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"2015","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",936,981,1061,1082,18,18,19,19,12567691,11245150,13474030,15433419,1032,881,976,1097,1015,19,52720290,997,13,181,243,10,26,13,180,242,10,26,0,1,1,0,0,121,189,9,227,125,117,189,9,227,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2015","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",465,562,509,494,51,49,49,48,6734179,6503117,6066491,7378989,1114,890,916,1149,508,49,26682776,1017,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2014","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",36485,38374,38086,39081,2679,2697,2687,2691,357245296,362870786,359295644,405495853,753,727,725,798,38007,2689,1484907579,751,1216,4485,1916,2480,3124,1090,3513,1814,2229,2568,126,972,102,251,556,2876,1809,2444,2773,2924,2364,1527,2221,2221,2165,512,282,223,552,759,19,73,23,25,111,63,306,63,79,463,50,38,26,36,119,180,229,75,148,601
"2014","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",546,700,781,1209,191,191,193,197,4652281,5807545,6349443,11689854,655,638,625,743,809,193,28499123,665,54,286,213,250,216,34,181,203,212,150,20,105,10,38,66,323,79,76,273,164,248,74,71,241,128,75,5,5,32,36,2,10,2,5,19,3,33,6,12,46,5,1,0,0,5,10,2,0,0,10
"2014","Animal Production and Aquaculture","112","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111112   ",,,,83,,,,13,,,,1087413,,,,1007,,,,,7,14,12,3,6,6,6,12,3,5,1,8,0,0,1,33,6,8,11,28,9,6,8,11,13,24,0,0,0,15,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,15,0,0,0,15
"2014","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",923,1029,1022,1096,21,21,20,20,11859934,11575667,12779028,13609112,988,865,961,955,1018,21,49823741,942,48,177,60,30,44,48,175,60,28,40,0,2,0,2,4,193,39,14,115,90,171,39,14,115,69,22,0,0,0,21,0,1,0,1,2,0,1,0,2,4,2,0,0,0,2,21,0,0,0,21
"2014","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",437,511,477,470,48,49,49,49,5974346,5939235,5617132,7309016,1051,894,905,1196,474,49,24839729,1012,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2013","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",36043,37635,37091,38477,2722,2735,2744,2681,337380652,346434516,352333298,385223190,720,708,730,770,37312,2721,1421371656,732,1290,4014,2127,2529,3514,1021,3271,1734,2359,2704,269,743,393,170,810,2560,1606,2471,2492,2695,2146,1448,2221,1894,1837,414,158,250,598,858,41,40,35,27,112,177,170,311,85,666,51,25,36,38,121,132,84,203,239,738
"2013","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",480,629,767,1151,184,186,185,183,3532506,5386690,6480227,11016051,566,658,649,736,757,185,26415474,652,62,231,267,214,260,31,163,244,176,174,31,68,23,38,86,296,52,69,254,161,210,41,67,207,124,86,11,2,47,37,8,6,1,5,17,19,12,2,30,77,5,1,2,0,7,7,1,2,0,8
"2013","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",985,1157,1061,1115,20,20,20,20,13133811,12582204,12481144,12279896,1025,836,904,847,1080,20,50477055,903,23,282,25,17,55,23,276,25,17,55,0,6,0,0,0,249,44,106,65,172,243,44,105,19,18,6,0,1,46,154,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,46,154
"2013","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",435,493,450,453,49,49,49,47,5604695,5425667,5133358,6330935,991,846,877,1075,458,49,22494655,947,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2012","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",35603,37170,36864,37945,2799,2749,2746,2738,354918265,329344190,327720888,362808452,766,681,683,735,36896,2758,1374791795,716,1825,3948,2679,2433,3479,1444,3188,2412,2197,2718,381,760,267,236,761,2937,2168,2415,3022,3134,2498,1762,2118,2494,2266,439,406,297,528,868,71,27,45,34,149,300,175,176,113,688,55,53,41,32,145,160,332,161,112,721
"2012","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",392,549,681,994,166,167,171,176,2990597,4463176,5113698,10660410,586,625,577,824,654,170,23227881,653,48,190,211,183,223,27,152,152,138,119,21,38,59,45,104,265,25,76,170,127,212,22,66,133,101,53,3,10,37,26,8,2,10,11,25,13,3,51,33,99,4,1,2,3,6,6,1,2,8,7
"2012","Animal Production and Aquaculture","112","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111112   ",,,,114,,,,13,,,,904897,,,,610,,,,,10,14,15,3,14,4,14,15,3,10,6,0,0,0,4,8,5,4,17,6,7,5,4,12,5,1,0,0,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,5,1
"2012","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",884,1062,1336,1378,19,19,19,19,14278663,12095795,14641375,14842455,1242,876,843,828,1165,19,55858288,947,209,301,800,8,499,161,293,784,6,431,48,8,16,2,68,277,170,39,620,287,277,170,23,620,269,0,0,16,0,18,1,1,1,0,2,48,2,16,0,60,0,0,1,0,1,0,0,14,0,18
"2012","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",438,478,455,459,51,50,50,50,6055296,5618987,5138046,6529465,1063,904,868,1094,458,50,23341794,982,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2012","Farm Supplies Merchant Wholesalers","42491","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","5","10214242491 ",216,,,,32,,,,1924903,,,,685,,,,,,,,14,29,11,8,20,14,26,11,3,20,0,3,0,5,0,23,4,16,21,22,12,3,16,14,4,11,1,0,7,18,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,6,0,0,7,18
"2011","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",34927,36710,36030,37286,2762,2793,2802,2818,301951608,312197387,318576173,348321767,665,654,680,718,36238,2794,1281046935,679,1231,4091,1967,2593,3292,973,3311,1773,2371,2588,258,780,194,222,704,2681,1716,2882,2232,2966,2243,1566,2697,1758,2406,438,150,185,474,560,53,62,43,32,143,172,226,121,143,560,34,35,22,35,95,206,88,103,128,439
"2011","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",357,509,592,854,147,149,150,154,2551032,3885527,4329062,9029918,549,587,562,813,578,150,19795539,628,41,212,163,141,171,26,140,144,111,94,15,72,19,30,77,237,20,73,176,120,172,14,64,146,99,65,6,9,30,21,4,4,5,5,15,9,13,9,25,53,3,1,0,4,5,8,1,0,8,11
"2011","Animal Production and Aquaculture","112","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111112   ",,,,115,,,,15,,,,896707,,,,599,,,,,14,6,15,6,13,11,6,15,4,11,3,0,0,2,2,15,5,5,13,10,15,2,5,13,10,0,3,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"2011","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",878,961,848,955,16,16,18,18,10228873,9365565,11559791,15888967,896,749,1048,1279,911,17,47043196,993,8,191,28,157,16,7,180,27,157,9,1,11,1,0,7,202,221,362,27,506,202,219,356,27,506,0,2,6,0,0,0,2,0,0,1,0,11,0,0,7,0,1,0,0,0,0,1,0,0,0
"2011","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",445,492,472,462,53,53,53,51,6224642,5352805,5157243,6252845,1075,836,840,1041,468,53,22987535,948,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2011","Farm Supplies Merchant Wholesalers","42491","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","5","10214242491 ",,223,219,231,,28,28,29,,1621934,1609606,1784723,,559,565,594,,,,,8,33,4,20,22,8,33,4,15,22,0,0,0,5,0,16,1,24,9,7,14,1,23,9,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",35004,36446,35801,37003,2726,2738,2749,2759,277747602,291236378,299313590,338480069,610,614,643,703,36064,2743,1206777639,643,1289,3752,2191,2308,2808,1013,2948,1936,2130,2218,276,804,255,178,590,2697,1902,2527,2510,2900,2122,1717,2228,1935,2073,575,185,299,575,827,43,24,29,28,98,195,171,157,75,518,44,21,47,34,117,188,103,243,168,672
"2010","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",346,490,576,818,137,139,140,143,2280474,3517290,3882797,7195680,506,552,518,676,558,140,16876241,563,29,154,183,123,143,14,107,155,105,86,15,47,28,18,57,214,14,56,185,123,149,8,51,149,107,65,6,5,36,16,7,1,5,5,15,15,1,16,16,46,5,0,1,1,7,8,0,5,1,13
"2010","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",842,964,942,1116,16,16,16,16,8467215,9786751,10229910,11212962,773,780,835,772,966,16,39696838,790,25,198,316,9,52,25,198,316,9,52,0,0,0,0,0,195,232,12,68,11,195,232,3,66,4,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2010","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",436,501,471,463,53,53,53,53,5321313,5547488,5139283,6366175,938,851,839,1057,468,53,22374259,921,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2010","Farm Supplies Merchant Wholesalers","42491","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","5","10214242491 ",,,,237,,,,29,,,,1886526,,,,612,,,,,5,28,6,15,14,5,26,5,13,14,0,2,1,2,0,16,7,14,18,15,10,6,14,16,13,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2
"2009","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",35879,36509,35768,36960,2772,2754,2745,2748,284899482,277812092,276170802,320321111,610,585,593,666,36279,2755,1159203487,614,1388,3668,1999,2325,2645,1179,2992,1767,2048,2001,209,676,232,277,644,3722,2242,2474,2547,4213,3281,2012,2263,2107,3554,441,230,211,440,659,25,43,44,23,113,130,194,178,139,519,38,36,44,22,118,169,175,127,177,567
"2009","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",320,436,496,819,128,130,133,134,2051463,3058238,3429388,7221289,493,539,531,678,518,131,15760378,560,36,161,151,130,173,23,114,122,108,121,13,47,29,22,52,169,33,59,141,97,105,29,52,118,80,64,4,7,23,17,3,2,6,4,13,6,2,23,16,39,5,0,1,0,6,15,0,2,0,16
"2009","Food Manufacturing","311","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101331311   ",829,915,929,1109,16,17,16,16,8439867,9744206,8605426,12107536,783,819,712,839,946,16,38897035,788,22,195,223,6,31,22,195,217,6,25,0,0,6,0,6,188,165,5,66,9,188,165,5,66,9,0,0,0,0,0,0,0,1,0,1,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
"2009","Farm Product Raw Material Merchant Wholesalers","4245","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","4","1021424245  ",446,509,494,466,54,54,53,53,4916472,5254361,4779896,5701930,847,794,744,941,479,54,20652659,832,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
"2009","Farm Supplies Merchant Wholesalers","42491","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","5","10214242491 ",193,225,228,222,28,28,30,29,1453860,1586786,1573415,1634739,579,542,530,566,217,29,6248800,554,2,46,23,13,28,2,45,5,8,13,0,1,18,5,15,34,2,32,21,33,26,2,18,21,16,8,0,14,0,17,0,0,4,1,4,0,0,18,1,14,1,0,3,0,3,6,0,11,0,17
"2008","Total, All Industries","000000","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","0","1",36348,37383,37086,38321,2805,2832,2808,2814,291641184,284449761,286112014,323537504,617,585,593,649,37285,2815,1185740463,611,1431,3856,2475,2167,3446,1112,2937,2186,1834,2275,319,919,289,333,1171,2680,2360,2233,2250,3043,2120,2073,1966,1781,2088,560,287,267,469,955,43,30,29,51,124,210,426,222,190,1038,56,72,59,59,200,303,180,214,222,839
"2008","Crop Production","111","00","EDR  1 - Northwest              ","Total, All Ownerships                   ","27","08","R01000","3","101111111   ",309,424,498,695,117,120,121,123,1897190,2687885,2977204,6038671,472,487,459,668,482,120,13600950,522,33,123,171,89,126,25,98,129,49,70,8,25,42,40,56,165,42,46,155,118,149,28,43,129,100,16,14,3,26,18,3,1,2,6,10,3,2,39,26,53,0,3,0,3,4,0,6,0,5,8
